Class;Method1;Method2;Type;Param1;Param2;Cloned text;Legit?
org.elasticsearch.index.seqno.SequenceNumbersService;void updateGlobalCheckpointForShard(String allocationId, long globalCheckpoint);void updateGlobalCheckpointOnReplica(long globalCheckpoint, String reason);@param;long globalCheckpoint;long globalCheckpoint;the global checkpoint;true
org.elasticsearch.index.analysis.AnalysisRegistry;Settings getSettingsFromIndexSettings(IndexSettings indexSettings, String groupName);AnalysisProvider getTokenizerProvider(String tokenizer, IndexSettings indexSettings);@param;IndexSettings indexSettings;IndexSettings indexSettings;an index settings;true
org.elasticsearch.index.analysis.AnalysisRegistry;Settings getSettingsFromIndexSettings(IndexSettings indexSettings, String groupName);AnalysisProvider getTokenFilterProvider(String tokenFilter, IndexSettings indexSettings);@param;IndexSettings indexSettings;IndexSettings indexSettings;an index settings;true
org.elasticsearch.index.analysis.AnalysisRegistry;Settings getSettingsFromIndexSettings(IndexSettings indexSettings, String groupName);AnalysisProvider getCharFilterProvider(String charFilter, IndexSettings indexSettings);@param;IndexSettings indexSettings;IndexSettings indexSettings;an index settings;true
org.elasticsearch.index.analysis.AnalysisRegistry;AnalysisProvider getTokenizerProvider(String tokenizer, IndexSettings indexSettings);AnalysisProvider getTokenFilterProvider(String tokenFilter, IndexSettings indexSettings);@param;IndexSettings indexSettings;IndexSettings indexSettings;an index settings;true
org.elasticsearch.index.analysis.AnalysisRegistry;AnalysisProvider getTokenizerProvider(String tokenizer, IndexSettings indexSettings);AnalysisProvider getCharFilterProvider(String charFilter, IndexSettings indexSettings);@param;IndexSettings indexSettings;IndexSettings indexSettings;an index settings;true
org.elasticsearch.index.analysis.AnalysisRegistry;AnalysisProvider getTokenFilterProvider(String tokenFilter, IndexSettings indexSettings);AnalysisProvider getCharFilterProvider(String charFilter, IndexSettings indexSettings);@param;IndexSettings indexSettings;IndexSettings indexSettings;an index settings;true
org.elasticsearch.index.analysis.PreConfiguredTokenizer;PreConfiguredTokenizer singleton(String name, Supplier create, Supplier multiTermComponent);PreConfiguredTokenizer luceneVersion(String name, Function create, Function multiTermComponent);@param;String name;String name;the name of the tokenizer in the api;true
org.elasticsearch.index.analysis.PreConfiguredTokenizer;PreConfiguredTokenizer singleton(String name, Supplier create, Supplier multiTermComponent);PreConfiguredTokenizer luceneVersion(String name, Function create, Function multiTermComponent);@param;Supplier<Tokenizer> create;Function<org.apache.lucene.util.Version,Tokenizer> create;builds the tokenizer;true
org.elasticsearch.index.analysis.PreConfiguredTokenizer;PreConfiguredTokenizer singleton(String name, Supplier create, Supplier multiTermComponent);PreConfiguredTokenizer luceneVersion(String name, Function create, Function multiTermComponent);@param;Supplier<TokenFilterFactory> multiTermComponent;Function<org.apache.lucene.util.Version,TokenFilterFactory> multiTermComponent;null if this tokenizer shouldn't be used for multi-term queries, otherwise a supplier for the TokenFilterFactory that stands in for this tokenizer in multi-term queries.;true
org.elasticsearch.index.analysis.PreConfiguredTokenizer;PreConfiguredTokenizer singleton(String name, Supplier create, Supplier multiTermComponent);PreConfiguredTokenizer elasticsearchVersion(String name, Function create, Function multiTermComponent);@param;String name;String name;the name of the tokenizer in the api;true
org.elasticsearch.index.analysis.PreConfiguredTokenizer;PreConfiguredTokenizer singleton(String name, Supplier create, Supplier multiTermComponent);PreConfiguredTokenizer elasticsearchVersion(String name, Function create, Function multiTermComponent);@param;Supplier<Tokenizer> create;Function<org.elasticsearch.Version,Tokenizer> create;builds the tokenizer;true
org.elasticsearch.index.analysis.PreConfiguredTokenizer;PreConfiguredTokenizer singleton(String name, Supplier create, Supplier multiTermComponent);PreConfiguredTokenizer elasticsearchVersion(String name, Function create, Function multiTermComponent);@param;Supplier<TokenFilterFactory> multiTermComponent;Function<Version,TokenFilterFactory> multiTermComponent;null if this tokenizer shouldn't be used for multi-term queries, otherwise a supplier for the TokenFilterFactory that stands in for this tokenizer in multi-term queries.;true
org.elasticsearch.index.analysis.PreConfiguredTokenizer;PreConfiguredTokenizer luceneVersion(String name, Function create, Function multiTermComponent);PreConfiguredTokenizer elasticsearchVersion(String name, Function create, Function multiTermComponent);@param;String name;String name;the name of the tokenizer in the api;true
org.elasticsearch.index.analysis.PreConfiguredTokenizer;PreConfiguredTokenizer luceneVersion(String name, Function create, Function multiTermComponent);PreConfiguredTokenizer elasticsearchVersion(String name, Function create, Function multiTermComponent);@param;Function<org.apache.lucene.util.Version,Tokenizer> create;Function<org.elasticsearch.Version,Tokenizer> create;builds the tokenizer;true
org.elasticsearch.index.analysis.PreConfiguredTokenizer;PreConfiguredTokenizer luceneVersion(String name, Function create, Function multiTermComponent);PreConfiguredTokenizer elasticsearchVersion(String name, Function create, Function multiTermComponent);@param;Function<org.apache.lucene.util.Version,TokenFilterFactory> multiTermComponent;Function<Version,TokenFilterFactory> multiTermComponent;null if this tokenizer shouldn't be used for multi-term queries, otherwise a supplier for the TokenFilterFactory that stands in for this tokenizer in multi-term queries.;true
org.elasticsearch.index.merge.MergeStats;long getTotalStoppedTimeInMillis();TimeValue getTotalStoppedTime();Whole;;;The total time large merges were stopped so smaller merges could finish.    ;false
org.elasticsearch.index.merge.MergeStats;long getTotalThrottledTimeInMillis();TimeValue getTotalThrottledTime();Whole;;;The total time merge IO writes were throttled.    ;false
org.elasticsearch.index.snapshots.IndexShardSnapshotStatus;void files(int numberOfFiles, long totalSize);void processedFiles(int numberOfFiles, long totalSize);@param;int numberOfFiles;int numberOfFiles;number of files in this snapshot;true
org.elasticsearch.index.snapshots.IndexShardSnapshotStatus;void files(int numberOfFiles, long totalSize);void processedFiles(int numberOfFiles, long totalSize);@param;long totalSize;long totalSize;total size of files in this snapshot;true
org.elasticsearch.index.similarity.IBSimilarityProvider;Distribution parseDistribution(Settings settings);Lambda parseLambda(Settings settings);@return;;;Normalization referred to in the Settings;false
org.elasticsearch.index.similarity.IBSimilarityProvider;Distribution parseDistribution(Settings settings);Lambda parseLambda(Settings settings);@param;Settings settings;Settings settings;Settings to parse;true
org.elasticsearch.index.similarity.DFRSimilarityProvider;BasicModel parseBasicModel(Settings settings);AfterEffect parseAfterEffect(Settings settings);@param;Settings settings;Settings settings;Settings to parse;true
org.elasticsearch.index.mapper.MappedFieldType;IndexFieldData.Builder fielddataBuilder(String fullyQualifiedIndexName);void failIfNoDocValues();@throws;;;if the fielddata is not supported on this type. An IllegalArgumentException is needed in order to return an http error 400 when this error occurs in a request. see: org.elasticsearch.ExceptionsHelper#status;true
org.elasticsearch.index.mapper.Uid;String decodeId(byte[] idBytes);String decodeId(byte[] idBytes, int offset, int length);Whole;;; @see #encodeId    ;false
org.elasticsearch.index.translog.Translog;boolean ensureSynced(Location location);boolean ensureSynced(Stream locations);@return;;;Returns true iff this call caused an actual sync operation otherwise false;true
org.elasticsearch.index.translog.TranslogReader; TranslogReader(Checkpoint checkpoint, FileChannel channel, Path path, long firstOperationOffset);TranslogReader open(FileChannel channel, Path path, Checkpoint checkpoint, String translogUUID);@param;Checkpoint checkpoint;Checkpoint checkpoint;the translog checkpoint;true
org.elasticsearch.index.translog.TranslogReader; TranslogReader(Checkpoint checkpoint, FileChannel channel, Path path, long firstOperationOffset);TranslogReader open(FileChannel channel, Path path, Checkpoint checkpoint, String translogUUID);@param;Path path;Path path;the path to the translog;true
org.elasticsearch.index.search.QueryParserHelper;Map resolveMappingFields(QueryShardContext context, Map fieldsAndWeights, String fieldSuffix);Map resolveMappingField(QueryShardContext context, String fieldOrPattern, float weight, boolean acceptAllTypes, boolean acceptMetadataField, String fieldSuffix);@param;String fieldSuffix;String fieldSuffix;The suffix name to add to the expanded field names if a mapping exists for that name. The original name of the field is kept if adding the suffix to the field name does not point to a valid field in the mapping.;true
org.elasticsearch.index.search.QueryParserHelper;Map resolveMappingField(QueryShardContext context, String fieldOrPattern, float weight, boolean acceptAllTypes, boolean acceptMetadataField);Map resolveMappingField(QueryShardContext context, String fieldOrPattern, float weight, boolean acceptAllTypes, boolean acceptMetadataField, String fieldSuffix);Free text;;;Resolves the provided pattern or field name from the {@link QueryShardContext} and return a map of the expanded fields with their original boost. ;true
org.elasticsearch.index.search.QueryParserHelper;Map resolveMappingField(QueryShardContext context, String fieldOrPattern, float weight, boolean acceptAllTypes, boolean acceptMetadataField);Map resolveMappingField(QueryShardContext context, String fieldOrPattern, float weight, boolean acceptAllTypes, boolean acceptMetadataField, String fieldSuffix);@param;QueryShardContext context;QueryShardContext context;The context of the query;true
org.elasticsearch.index.search.QueryParserHelper;Map resolveMappingField(QueryShardContext context, String fieldOrPattern, float weight, boolean acceptAllTypes, boolean acceptMetadataField);Map resolveMappingField(QueryShardContext context, String fieldOrPattern, float weight, boolean acceptAllTypes, boolean acceptMetadataField, String fieldSuffix);@param;String fieldOrPattern;String fieldOrPattern;The field name or the pattern to resolve;true
org.elasticsearch.index.search.QueryParserHelper;Map resolveMappingField(QueryShardContext context, String fieldOrPattern, float weight, boolean acceptAllTypes, boolean acceptMetadataField);Map resolveMappingField(QueryShardContext context, String fieldOrPattern, float weight, boolean acceptAllTypes, boolean acceptMetadataField, String fieldSuffix);@param;float weight;float weight;The weight for the field;true
